,LFQ intensity SW480_1,LFQ intensity SW480_2,LFQ intensity SW480_3,LFQ intensity SW620_1,LFQ intensity SW620_2,LFQ intensity Sw620_3
2161,740520000.0,1597600000.0,4142900000.0,1439600000.0,2488300000.0,853790000.0
2162,0.0,0.0,0.0,0.0,0.0,4826300.0
2163,0.0,0.0,0.0,0.0,0.0,3226900.0
2164,0.0,2723000.0,0.0,0.0,0.0,0.0
2165,0.0,0.0,6987600.0,0.0,0.0,0.0
2166,0.0,0.0,0.0,53508000.0,68659000.0,79604000.0
2167,4085500000.0,4162100000.0,3195700000.0,2440800000.0,4829200000.0,4679000000.0
2168,61634000.0,55090000.0,52049000.0,56435000.0,54834000.0,50998000.0
2169,142690000.0,152990000.0,181810000.0,163860000.0,136260000.0,135520000.0
2170,33657000.0,39811000.0,52313000.0,26137000.0,32144000.0,32560000.0
2171,658160000.0,533350000.0,629900000.0,497650000.0,563570000.0,532460000.0
2172,8371800000.0,6351800000.0,8678100000.0,9859500000.0,10129000000.0,9788300000.0
2173,8266200000.0,4004200000.0,4122000000.0,5181600000.0,7291700000.0,5293000000.0
2174,9710300000.0,8537100000.0,10061000000.0,15362000000.0,15430000000.0,14882000000.0
2175,2194300000.0,2521500000.0,2240700000.0,3259500000.0,3086200000.0,2932100000.0
2176,284540000.0,636110000.0,289220000.0,292990000.0,268550000.0,305150000.0
2177,147840000.0,147960000.0,107420000.0,95728000.0,124740000.0,120690000.0
2178,275970000.0,289640000.0,250040000.0,186740000.0,163680000.0,151000000.0
2179,10115000.0,14126000.0,40943000.0,5551700.0,10488000.0,8517000.0
2180,701470000.0,955100000.0,474850000.0,538620000.0,493100000.0,568250000.0
2181,0.0,0.0,0.0,0.0,0.0,37.6
2182,6933800000.0,6622300000.0,6934100000.0,11382000000.0,11299000000.0,11175000000.0
2183,233320000.0,221550000.0,189650000.0,246890000.0,312290000.0,287980000.0
2184,9349800000.0,11461000000.0,3895400000.0,3169400000.0,4051900000.0,7524400000.0
2185,135560000.0,106210000.0,324310000.0,103620000.0,73966000.0,79047000.0
2186,15036000.0,89507000.0,30544000.0,32394000.0,27149000.0,0.0
2187,0.0,0.0,0.0,0.0,0.0,2579900.0
2188,1730600000.0,1844300000.0,1432000000.0,1201400000.0,1336900000.0,1293800000.0
2189,306730000.0,353120000.0,338020000.0,738880000.0,717920000.0,617020000.0
2190,372790000.0,394000000.0,469520000.0,576320000.0,492250000.0,508310000.0
2191,8534700.0,12681000.0,14232000.0,62371000.0,34154000.0,35294000.0
2192,8.6,10.0,392410000.0,41880000.0,16039000.0,59289000.0
2193,110980000.0,156730000.0,135420000.0,71689000.0,92165000.0,84308000.0
2194,170230000.0,249060000.0,270160000.0,188710000.0,297470000.0,326520000.0
2195,771800000.0,599500000.0,893940000.0,2647200000.0,2101600000.0,2280900000.0
2196,674990000.0,609500000.0,743930000.0,1295900000.0,1190300000.0,973860000.0
2197,0.0,0.0,0.0,0.0,0.0,4408000.0
2198,0.0,0.0,0.0,32907000.0,7313800.0,9451100.0
2199,5982300000.0,1366100000.0,1265600000.0,1322400000.0,810150000.0,2231100000.0
2200,743390000.0,690250000.0,686370000.0,764470000.0,726760000.0,618490000.0
2201,2421100000.0,2341900000.0,2070100000.0,3277000000.0,3101900000.0,3367100000.0
2202,104360000.0,84011000.0,48067000.0,47879000.0,57810000.0,66822000.0
2203,0.0,0.0,0.0,0.0,0.0,13178000.0
2204,1660700000.0,2668900000.0,1241400000.0,1209500000.0,1247000000.0,1674300000.0
2205,897090000.0,912360000.0,988580000.0,379110000.0,310110000.0,217450000.0
2206,407720000.0,421750000.0,409440000.0,373470000.0,374270000.0,323310000.0
2207,940340000.0,856260000.0,823910000.0,884590000.0,949040000.0,846090000.0
2208,76283000.0,79030000.0,78340000.0,191840000.0,152900000.0,150140000.0
2209,277800000.0,261810000.0,279780000.0,317450000.0,344010000.0,360630000.0
2210,415440000.0,472140000.0,456730000.0,758310000.0,805480000.0,731280000.0
2211,56330000.0,65439000.0,85325000.0,77961000.0,59887000.0,59719000.0
2212,4866600000.0,4787400000.0,4820300000.0,4760200000.0,4478800000.0,4454300000.0
2213,0.0,0.0,0.0,0.0,0.0,32859000.0
2214,89024000.0,108130000.0,86854000.0,105640000.0,77313000.0,105640000.0
2215,1078500000.0,541850000.0,494200000.0,585080000.0,624680000.0,501930000.0
2216,81715000.0,69005000.0,106040000.0,35074000.0,19378000.0,30580000.0
2217,42667000.0,47662000.0,22718000.0,29800000.0,40252000.0,35375000.0
2218,60040000.0,67970000.0,69374000.0,59368000.0,72359000.0,44673000.0
2219,2788000000.0,2688400000.0,3005200000.0,4095600000.0,2891900000.0,3547200000.0
2220,3767900000.0,6793400000.0,3429900000.0,3284400000.0,3467200000.0,4379100000.0
2221,1350400000.0,585990000.0,696500000.0,121170000.0,120460000.0,101120000.0
2222,12601000.0,14600000.0,15868000.0,0.0,0.0,0.0
2223,7172900.0,0.0,0.0,0.0,0.0,0.0
2224,0.0,0.0,0.0,0.0,0.0,4007700.0
2225,125880000.0,130760000.0,128890000.0,114140000.0,76565000.0,70408000.0
2226,309570000.0,304400000.0,230610000.0,342710000.0,303220000.0,267840000.0
2227,13561000.0,22428000.0,31810000.0,41402000.0,22023000.0,20886000.0
2228,114270000.0,102710000.0,20864000.0,0.0,0.0,0.0
2229,57924000.0,42995000.0,67338000.0,43918000.0,23341000.0,20868000.0
2230,0.0,0.0,15515000.0,0.0,0.0,0.0
2231,40631000.0,42399000.0,37712000.0,115210000.0,129150000.0,132360000.0
2232,672230000.0,887350000.0,547860000.0,420880000.0,510870000.0,486090000.0
2233,222260000.0,266110000.0,310450000.0,958910000.0,726960000.0,651130000.0
2234,830700000.0,762140000.0,830760000.0,1011000000.0,1063800000.0,1062200000.0
2235,1430000000.0,1378500000.0,1629300000.0,5782700000.0,2814100000.0,3235300000.0
2236,42870000.0,46150000.0,58131000.0,77206000.0,49905000.0,47334000.0
2237,692360000.0,797900000.0,654620000.0,523160000.0,681690000.0,622830000.0
2238,75657000.0,70886000.0,85213000.0,152680000.0,110610000.0,111660000.0
2239,3596200000.0,2653900000.0,2493800000.0,2883400000.0,2344200000.0,2059800000.0
2240,34998000.0,45801000.0,46522000.0,66908000.0,91815000.0,67792000.0
2241,88071000.0,111410000.0,98964000.0,38174000.0,46471000.0,33783000.0
2242,0.0,0.0,0.0,0.0,0.0,3112000.0
2243,47910000.0,33563000.0,0.0,28755000.0,57873000.0,52387000.0
2244,55932000.0,52546000.0,60504000.0,67147000.0,41973000.0,42711000.0
2245,8.9,9.3,9.3,480730000.0,68025000.0,69153000.0
2246,4588200000.0,8606400000.0,3679800000.0,5245800000.0,2221600000.0,2135100000.0
2247,2167900000.0,2107400000.0,1808200000.0,1347800000.0,1565500000.0,1398200000.0
2248,106830000.0,277260000.0,250060000.0,121220000.0,203850000.0,118470000.0
2249,0.0,0.0,0.0,0.0,10844000.0,0.0
2250,166410000.0,198490000.0,140330000.0,176690000.0,138700000.0,166740000.0
2251,2540700000.0,2742000000.0,2425200000.0,1058300000.0,1019300000.0,1109900000.0
2252,289680000.0,288620000.0,269500000.0,374960000.0,295730000.0,411830000.0
2253,3836300000.0,4387400000.0,3339300000.0,1699200000.0,3200500000.0,2661700000.0
2254,0.0,10127000.0,0.0,0.0,0.0,0.0
2255,43300000.0,40782000.0,58148000.0,23571000.0,17321000.0,23784000.0
2256,59990000.0,60461000.0,75428000.0,0.0,0.0,0.0
2257,38629000.0,77624000.0,44042000.0,37422000.0,70728000.0,45143000.0
2258,7165200000.0,9539200000.0,5089600000.0,6810300000.0,1861500000.0,2094200000.0
2259,3495400000.0,5811600000.0,2260600000.0,2060400000.0,2112000000.0,3577700000.0
2260,757250000.0,844260000.0,917780000.0,662540000.0,584520000.0,556870000.0
2261,0.0,0.0,12144000.0,0.0,0.0,0.0
2262,1162600000.0,1132900000.0,1127200000.0,1283200000.0,1086000000.0,1063200000.0
2263,197320000.0,218830000.0,174430000.0,338120000.0,389810000.0,372980000.0
2264,1649900000.0,1901100000.0,1523500000.0,1249100000.0,1507600000.0,1485600000.0
2265,265660000.0,262110000.0,314880000.0,461360000.0,423980000.0,382440000.0
2266,20698000000.0,23469000000.0,26463000000.0,26052000000.0,20654000000.0,20852000000.0
2267,18254000000.0,18046000000.0,20621000000.0,14555000000.0,10866000000.0,11256000000.0
2268,192690000.0,220600000.0,139560000.0,224970000.0,345760000.0,305890000.0
2269,2471000000.0,3712300000.0,2866900000.0,2752900000.0,3267100000.0,2622200000.0
2270,457290000.0,508060000.0,537410000.0,649220000.0,663420000.0,615040000.0
2271,347630000.0,348630000.0,354490000.0,349130000.0,371240000.0,355160000.0
2272,18402000.0,21950000.0,21606000.0,0.0,0.0,18024000.0
2273,0.0,0.0,0.0,21241000.0,0.0,0.0
2274,0.0,0.0,0.0,10407000.0,0.0,0.0
2275,3293200000.0,2345900000.0,3663200000.0,4208800000.0,4273400000.0,4716600000.0
2276,45697000.0,72193000.0,25426000.0,18957000.0,46177000.0,35878000.0
2277,18535000.0,51861000.0,20573000.0,22263000.0,18136000.0,61251000.0
2278,69203000.0,95170000.0,88856000.0,86858000.0,81504000.0,60969000.0
2279,316240000.0,391430000.0,332670000.0,825810000.0,917830000.0,872090000.0
2280,960260000.0,988690000.0,918250000.0,1479200000.0,1127400000.0,1224500000.0
2281,53892000.0,42303000.0,54957000.0,0.0,0.0,39018000.0
2282,0.0,0.0,0.0,0.0,3929200.0,0.0
2283,0.0,0.0,0.0,0.0,0.0,7160000.0
2284,1278400000.0,1187600000.0,1283100000.0,896930000.0,1609700000.0,1491000000.0
2285,481110000.0,507790000.0,466690000.0,355610000.0,438610000.0,418190000.0
2286,714600000.0,1232600000.0,649760000.0,686620000.0,622790000.0,727190000.0
2287,2990700000.0,8148400000.0,10162000000.0,3548000000.0,6223400000.0,3279100000.0
2288,27342000.0,30494000.0,29357000.0,34663000.0,35327000.0,37438000.0
2289,672590000.0,615950000.0,709930000.0,1230500000.0,771110000.0,789420000.0
2290,684130000.0,703490000.0,1906100000.0,4908100000.0,1865900000.0,2789900000.0
2291,87513000.0,203860000.0,29552000.0,63184000.0,147880000.0,125530000.0
2292,3962300000.0,3938700000.0,4545800000.0,4698900000.0,4330600000.0,4422600000.0
2293,38190000.0,11184000.0,27629000.0,0.0,12802000.0,12745000.0
2294,803390000.0,350080000.0,755570000.0,283110000.0,249650000.0,351630000.0
2295,624690000.0,246090000.0,157900000.0,366230000.0,479320000.0,236550000.0
2296,41967000.0,0.0,0.0,0.0,0.0,0.0
2297,434680000.0,434900000.0,392180000.0,522370000.0,413660000.0,448660000.0
2298,5035300000.0,2165000000.0,2121900000.0,2406600000.0,2943700000.0,2307100000.0
2299,0.0,0.0,17959000.0,0.0,0.0,0.0
2300,245210000.0,287830000.0,205660000.0,160390000.0,315290000.0,274400000.0
2301,13096000.0,10415000.0,11460000.0,24352000.0,28766000.0,31869000.0
2302,28328000.0,20365000.0,30060000.0,69314000.0,69403000.0,63894000.0
2303,20413000.0,30274000.0,16653000.0,49259000.0,65159000.0,45712000.0
2304,39090000.0,47806000.0,29689000.0,13538000.0,41336000.0,46675000.0
2305,31.4,31.4,31.4,15.7,600090000.0,97067000.0
2306,244730000.0,96036000.0,132530000.0,107390000.0,205840000.0,193770000.0
2307,214570000.0,213400000.0,323660000.0,478390000.0,536360000.0,666810000.0
2308,2711400000.0,2722300000.0,3196300000.0,3931800000.0,3376400000.0,3148400000.0
2309,352260000.0,295590000.0,379770000.0,798800000.0,630120000.0,745990000.0
2310,211980000.0,208240000.0,197320000.0,184760000.0,199390000.0,206690000.0
2311,4057300.0,0.0,0.0,0.0,0.0,0.0
2312,0.0,0.0,8814000.0,0.0,0.0,0.0
2313,145200000.0,110800000.0,160210000.0,295460000.0,174580000.0,175760000.0
2314,18603000.0,0.0,0.0,0.0,0.0,0.0
2315,27733000.0,29675000.0,16064000.0,0.0,31270000.0,0.0
2316,491330000.0,535130000.0,566580000.0,535740000.0,679440000.0,703150000.0
2317,60286000.0,45654000.0,65482000.0,38077000.0,34076000.0,27515000.0
2318,19450000.0,22272000.0,32938000.0,14822000.0,11220000.0,20408000.0
2319,138700000.0,161200000.0,167650000.0,274020000.0,202220000.0,181710000.0
2320,0.0,0.0,0.0,0.0,0.0,759510.0
2321,172180000.0,169920000.0,116880000.0,107430000.0,101180000.0,130920000.0
2322,0.0,0.0,0.0,0.0,3599300.0,0.0
2323,322190000.0,292950000.0,249580000.0,522310000.0,449400000.0,493820000.0
2324,105530000.0,101420000.0,130430000.0,77577000.0,55862000.0,74466000.0
2325,194920000.0,192800000.0,209720000.0,221230000.0,202900000.0,257160000.0
2326,0.0,0.0,0.0,0.0,0.0,8298800.0
2327,0.0,0.0,0.0,0.0,0.0,9363900.0
2328,80303000.0,87244000.0,109110000.0,250390000.0,154910000.0,170500000.0
2329,621200000.0,657460000.0,657620000.0,878030000.0,710700000.0,672580000.0
2330,112350000.0,116980000.0,153200000.0,59854000.0,58697000.0,41539000.0
2331,131460000.0,170530000.0,134120000.0,178260000.0,110670000.0,105850000.0
2332,0.0,0.0,0.0,0.0,7580800.0,0.0
2333,497280000.0,483920000.0,808400000.0,475790000.0,391590000.0,346230000.0
2334,26606000.0,18971000.0,26243000.0,29330000.0,62108000.0,49804000.0
2335,0.0,0.0,0.0,0.0,939160.0,0.0
2336,377220000.0,582430000.0,966260000.0,569680000.0,927340000.0,828460000.0
2337,0.0,0.0,0.0,0.0,0.0,16965000.0
2338,12.0,10.0,17.0,18.0,18.0,18.0
2339,0.0,0.0,0.0,0.0,0.0,5756900.0
2340,1597700000.0,1339900000.0,1438800000.0,2125900000.0,1223300000.0,1346800000.0
2341,0.0,0.0,0.0,0.0,0.0,5879900.0
2342,244020000.0,244200000.0,151920000.0,70554000.0,132390000.0,113190000.0
2343,87282000.0,100950000.0,125730000.0,253030000.0,138010000.0,121840000.0
2344,24870000000.0,26212000000.0,19886000000.0,24599000000.0,25058000000.0,25514000000.0
2345,1930500000.0,2000100000.0,2184600000.0,2318400000.0,1993900000.0,1930600000.0
2346,360210000.0,391240000.0,368430000.0,312720000.0,374620000.0,326660000.0
2347,9247000.0,15986000.0,0.0,0.0,0.0,0.0
2348,111320000.0,140600000.0,130980000.0,75429000.0,92978000.0,105550000.0
2349,70910000.0,93922000.0,854220000.0,431780000.0,578230000.0,51987000.0
2350,0.0,0.0,0.0,0.0,0.0,4271300.0
2351,29990000.0,27853000.0,61544000.0,42056000.0,32537000.0,35456000.0
2352,3493000000.0,3652200000.0,4217500000.0,2197700000.0,3075300000.0,2810300000.0
2353,0.0,0.0,0.0,0.0,0.0,31413000.0
2354,488960000000.0,589890000000.0,232730000000.0,362830000000.0,203140000000.0,211040000000.0
2355,22975000000.0,22253000000.0,25049000000.0,22523000000.0,23017000000.0,21127000000.0
2356,2719300000.0,2253600000.0,3336600000.0,4711500000.0,3160200000.0,3222900000.0
2357,155950000.0,396660000.0,979000000.0,426760000.0,548170000.0,265210000.0
2358,1902300000.0,1915800000.0,1979400000.0,1683700000.0,1559700000.0,1559200000.0
2359,5034100000.0,3213900000.0,5992700000.0,2005500000.0,2219900000.0,2456100000.0
2360,504790000.0,516150000.0,623130000.0,961640000.0,863900000.0,772340000.0
2361,520420000.0,863220000.0,1238300000.0,1352100000.0,864010000.0,918910000.0
2362,196170000.0,219320000.0,329820000.0,310520000.0,218270000.0,233580000.0
2363,251760000.0,673050000.0,813160000.0,388100000.0,599970000.0,364480000.0
2364,150050000.0,169770000.0,148170000.0,171600000.0,181160000.0,153700000.0
2365,566530000.0,442980000.0,678490000.0,1129200000.0,1001000000.0,992650000.0
2366,8214000.0,13134000.0,23676000.0,0.0,15533000.0,12960000.0
2367,1001400000.0,978410000.0,873310000.0,1210000000.0,966150000.0,1093200000.0
2368,207300000.0,242810000.0,147120000.0,134310000.0,128750000.0,134550000.0
2369,203820000.0,166320000.0,175330000.0,327660000.0,174950000.0,225410000.0
2370,1078900000.0,1230700000.0,883320000.0,858380000.0,835890000.0,765600000.0
2371,487040000.0,330930000.0,358110000.0,283860000.0,195470000.0,224930000.0
2372,701760000.0,702060000.0,516450000.0,384650000.0,367730000.0,315520000.0
2373,756840000.0,768760000.0,861790000.0,1047600000.0,1050400000.0,1037900000.0
2374,77.6,77.6,26198000000.0,2230200000.0,1532800000.0,5298200000.0
2375,2056200000.0,2193900000.0,1759600000.0,1980300000.0,1854800000.0,1907800000.0
2376,2301500000.0,6571900000.0,8611600000.0,2292500000.0,4050500000.0,2158900000.0
2377,1737400000.0,1607500000.0,1746000000.0,2342800000.0,1460600000.0,1571400000.0
2378,1305800000.0,1428500000.0,1983400000.0,2379900000.0,1465600000.0,1501500000.0
2379,0.0,0.0,0.0,0.0,0.0,10070000.0
2380,841540000.0,803650000.0,875940000.0,1093400000.0,884810000.0,1002800000.0
2381,2444800000.0,2496000000.0,2649800000.0,3868600000.0,3327100000.0,3304600000.0
2382,29.9,7708300000.0,729650000.0,651180000.0,1996700000.0,2776500000.0
2383,42861000.0,39680000.0,41985000.0,44918000.0,40573000.0,40892000.0
2384,42631000.0,36275000.0,43916000.0,75644000.0,61082000.0,116370000.0
2385,5442200000.0,5502800000.0,4492500000.0,5635700000.0,5566700000.0,5727100000.0
2386,1644300000.0,1864800000.0,1228200000.0,1454500000.0,1519100000.0,1366800000.0
2387,1199600000.0,1162800000.0,1289500000.0,1710200000.0,1671000000.0,1564500000.0
2388,4178500000.0,4361900000.0,3804700000.0,5674400000.0,4064100000.0,4165300000.0
2389,0.0,18797000.0,0.0,0.0,0.0,0.0
2390,5526000000.0,5929600000.0,5992600000.0,7092100000.0,6149100000.0,5537700000.0
2391,176340000.0,170440000.0,181530000.0,160950000.0,201700000.0,216060000.0
2392,768470000.0,837030000.0,766680000.0,3463700000.0,2105000000.0,2013700000.0
2393,845630000.0,1271200000.0,2732500000.0,1035700000.0,1541200000.0,1028000000.0
2394,11126000.0,0.0,0.0,0.0,0.0,0.0
2395,638400000.0,669490000.0,651220000.0,1544700000.0,1051200000.0,1796800000.0
2396,29950000.0,27347000.0,35990000.0,39516000.0,33530000.0,44965000.0
2397,22845000000.0,11658000000.0,10606000000.0,11663000000.0,7194700000.0,14458000000.0
2398,382060000.0,346240000.0,356820000.0,375380000.0,299120000.0,302510000.0
2399,0.0,0.0,0.0,0.0,0.0,6939500.0
2400,730110000.0,770610000.0,821910000.0,530240000.0,610490000.0,509800000.0
2401,1103300000.0,1103700000.0,1159800000.0,167360000.0,113700000.0,135350000.0
2402,70399000.0,121650000.0,131050000.0,513990000.0,53546000.0,71376000.0
2403,226230000.0,225040000.0,414750000.0,407580000.0,255040000.0,203870000.0
2404,300040000.0,324320000.0,283120000.0,0.0,19443000.0,23812000.0
2405,565600000.0,780020000.0,1067500000.0,1091000000.0,1063600000.0,1166000000.0
2406,2334600000.0,2364400000.0,1660700000.0,1629800000.0,3054300000.0,2757700000.0
2407,1123400000.0,866050000.0,1306800000.0,825200000.0,865030000.0,985120000.0
2408,285560000.0,236740000.0,297480000.0,319500000.0,203960000.0,184790000.0
2409,434660000.0,397140000.0,333990000.0,342030000.0,347010000.0,320470000.0
2410,157480000.0,149060000.0,153630000.0,152210000.0,147210000.0,167950000.0
2411,0.0,0.0,0.0,0.0,0.0,10016000.0
2412,197370000.0,168880000.0,433230000.0,1020500000.0,888410000.0,1535900000.0
2413,20559000000.0,18969000000.0,22103000000.0,23453000000.0,24733000000.0,21429000000.0
2414,2660500000.0,3998900000.0,2958100000.0,3062500000.0,2840900000.0,2406700000.0
2415,95514000.0,91630000.0,64952000.0,91859000.0,78026000.0,67935000.0
2416,77537000.0,89965000.0,102390000.0,33673000.0,67723000.0,80761000.0
2417,5998100000.0,5888800000.0,6109100000.0,9256000000.0,8347500000.0,7786000000.0
2418,2127000000.0,2266800000.0,2497600000.0,2063700000.0,1821900000.0,1712200000.0
2419,451070000.0,423710000.0,542530000.0,353580000.0,362980000.0,371710000.0
2420,0.0,0.0,0.0,0.0,0.0,4788800.0
2421,3407000000.0,3515600000.0,3822400000.0,2733200000.0,2304700000.0,2174500000.0
2422,2877800000.0,2510400000.0,3483200000.0,3590100000.0,2157500000.0,2360700000.0
2423,6956400000.0,7005500000.0,5914600000.0,6624700000.0,6513500000.0,6565300000.0
2424,2879200000.0,2744800000.0,3854300000.0,4246200000.0,4078100000.0,3082700000.0
2425,4738900000.0,4747000000.0,4555300000.0,3793600000.0,4682500000.0,4375900000.0
2426,220810000.0,365210000.0,102410000.0,110760000.0,118340000.0,251190000.0
2427,117580000.0,110040000.0,152700000.0,68208000.0,46793000.0,62602000.0
2428,17805000000.0,18920000000.0,21953000000.0,23880000000.0,23442000000.0,20528000000.0
2429,4973800000.0,4869400000.0,4448700000.0,6364600000.0,5622700000.0,5895600000.0
2430,2051000000.0,2059300000.0,1664300000.0,2070300000.0,2662800000.0,2650100000.0
2431,5231800000.0,4884000000.0,4746400000.0,5667500000.0,5879200000.0,5885800000.0
2432,662160000.0,430400000.0,657510000.0,1352400000.0,784290000.0,621370000.0
2433,5658500000.0,4763000000.0,6268300000.0,8612500000.0,5410300000.0,5404000000.0
2434,2488300000.0,2629100000.0,2081100000.0,2090200000.0,2867800000.0,2884200000.0
2435,784290000.0,565460000.0,841200000.0,1667100000.0,838510000.0,866760000.0
2436,401250000.0,407940000.0,464250000.0,378900000.0,329460000.0,351660000.0
2437,170750000.0,222130000.0,384620000.0,351590000.0,449600000.0,424360000.0
2438,223150000.0,190230000.0,164800000.0,222710000.0,227580000.0,241610000.0
2439,2442000000.0,3264000000.0,2788900000.0,4207500000.0,3918600000.0,3607200000.0
2440,1889300000.0,1679900000.0,1693800000.0,2054000000.0,1972200000.0,2232400000.0
2441,0.0,892670000.0,920000000.0,1356100000.0,223070000.0,1095000000.0
2442,0.0,0.0,0.0,24800000.0,10591000.0,9750300.0
2443,37904000000.0,3046600000.0,2990200000.0,2863300000.0,136090000.0,22634000000.0
2444,382800000.0,359390000.0,345020000.0,395710000.0,419820000.0,438460000.0
2445,2254900000.0,1936300000.0,2224300000.0,2219100000.0,2365100000.0,1928800000.0
2446,18576000.0,0.0,33214000.0,0.0,0.0,0.0
2447,0.0,0.0,13206000.0,37354000.0,33720000.0,26187000.0
2448,5859600000.0,5369200000.0,5935800000.0,7373500000.0,5783100000.0,6241100000.0
2449,47781000.0,45453000.0,50657000.0,74599000.0,51444000.0,42355000.0
2450,1551200000.0,1655300000.0,1418500000.0,1558300000.0,1346100000.0,1488000000.0
2451,14042000.0,0.0,0.0,0.0,0.0,0.0
2452,6573100000.0,5620900000.0,12663000000.0,19901000000.0,8535000000.0,12567000000.0
2453,35.4,41.5,34.0,31.1,70054000.0,4010600.0
2454,15174000.0,0.0,0.0,0.0,0.0,0.0
2455,4315100000.0,3981200000.0,3937000000.0,4288700000.0,4772400000.0,4013000000.0
2456,3444800000.0,3615400000.0,3938100000.0,5178100000.0,4556500000.0,3888800000.0
2457,330520000.0,321730000.0,1006100000.0,640970000.0,632030000.0,653480000.0
2458,45492000000.0,55295000000.0,67186000000.0,112260000000.0,112900000000.0,98494000000.0
2459,3727300000.0,3683000000.0,2945800000.0,3303300000.0,2805800000.0,2589800000.0
2460,10367000000.0,9640900000.0,9827600000.0,15382000000.0,14492000000.0,12982000000.0
2461,2225200000.0,1532800000.0,1975900000.0,2856000000.0,1997200000.0,1893300000.0
2462,75270000.0,77525000.0,89150000.0,21618000.0,46146000.0,38387000.0
2463,1705800000.0,1540800000.0,2466200000.0,3145800000.0,2335100000.0,2255900000.0
2464,1732000000.0,1917300000.0,2566100000.0,3149100000.0,2170500000.0,2095200000.0
2465,3571300000.0,3688900000.0,3093900000.0,4534300000.0,3382900000.0,3304900000.0
2466,38.3,38.3,23538000000.0,2147800000.0,1758400000.0,4318200000.0
2467,2592400000.0,2562700000.0,2669800000.0,2647800000.0,3479500000.0,2743000000.0
2468,1417200000.0,1568900000.0,1327700000.0,574060000.0,1365300000.0,888470000.0
2469,205570000.0,653160000.0,1529900000.0,482760000.0,800560000.0,515720000.0
2470,109370000.0,125320000.0,80052000.0,75034000.0,93472000.0,109280000.0
2471,237390000.0,434710000.0,149460000.0,152030000.0,219550000.0,435200000.0
2472,18.5,18.5,9855100000.0,1427300000.0,1084400000.0,2567000000.0
2473,953470000.0,1066200000.0,555800000.0,735710000.0,859790000.0,644080000.0
2474,19.6,19.6,3824800000.0,420960000.0,367760000.0,988690000.0
2475,3493500000.0,2971000000.0,4015600000.0,4539900000.0,3746900000.0,3317900000.0
2476,4218000000.0,3945100000.0,4002400000.0,5897300000.0,3956300000.0,3627900000.0
2477,1019700000.0,968000000.0,1153300000.0,2396300000.0,1260000000.0,1050300000.0
2478,3923100000.0,3704900000.0,2628100000.0,3817900000.0,3736100000.0,3376700000.0
2479,3756400000.0,3411100000.0,3498800000.0,6023300000.0,4296000000.0,4248000000.0
2480,164.0,164.0,164.0,164.0,3.29,244.0
2481,2144800000.0,1971600000.0,2248900000.0,1424800000.0,1762700000.0,1732900000.0
2482,675170000.0,625830000.0,510820000.0,897130000.0,1110900000.0,1103600000.0
2483,1295800000.0,1296000000.0,1160900000.0,1373600000.0,1619400000.0,1896300000.0
2484,1184500000.0,1253900000.0,1122900000.0,1322100000.0,1153000000.0,1160100000.0
2485,1864400000.0,2148500000.0,1913300000.0,2040200000.0,1893400000.0,1795200000.0
2486,49695000.0,120950000.0,29809000.0,35609000.0,44145000.0,84062000.0
2487,36.8,5326400000.0,689360000.0,728690000.0,1451700000.0,1286000000.0
2488,74821000.0,81635000.0,73797000.0,162290000.0,156190000.0,127270000.0
2489,54959000.0,83311000.0,118670000.0,90706000.0,78154000.0,72099000.0
2490,18684000000.0,17009000000.0,15577000000.0,17760000000.0,16944000000.0,17987000000.0
2491,19460000.0,31496000.0,60025000.0,22361000.0,44687000.0,54403000.0
2492,43.8,46.8,49.7,8419000000.0,850990000.0,818900000.0
2493,572870000.0,520810000.0,326640000.0,304190000.0,432170000.0,363680000.0
2494,463880000.0,234870000.0,219600000.0,205150000.0,312320000.0,308350000.0
2495,298630000.0,283930000.0,393970000.0,320060000.0,357630000.0,299950000.0
2496,3370300000.0,3442600000.0,2424300000.0,1879900000.0,2735300000.0,2574300000.0
2497,1255100000.0,1044000000.0,1713400000.0,704900000.0,1281200000.0,1134000000.0
2498,15896000.0,14150000.0,13387000.0,28154000.0,19048000.0,23697000.0
2499,2274500000.0,2251500000.0,2691200000.0,2402500000.0,3138400000.0,2774900000.0
2500,72.7,72.7,112620000000.0,8465500000.0,7592900000.0,21361000000.0
2501,10629000000.0,15672000000.0,8769600000.0,8365900000.0,8244300000.0,9803600000.0
2502,181690000.0,255270000.0,428400000.0,245810000.0,0.0,0.0
2503,112430000.0,108380000.0,112450000.0,156970000.0,139600000.0,142470000.0
2504,1096200000.0,1178700000.0,1207700000.0,2024900000.0,1531000000.0,1564000000.0
2505,4074800000.0,8794600000.0,331210000.0,4340800000.0,6558200000.0,3044500000.0
2506,28.8,28.8,7059000000.0,741560000.0,719090000.0,1499200000.0
2507,8542100000.0,8458900000.0,5485000000.0,8061700000.0,9156800000.0,8531000000.0
2508,135010000.0,96282000.0,181260000.0,170840000.0,186220000.0,121280000.0
2509,318550000.0,349070000.0,283220000.0,395070000.0,322190000.0,359330000.0
2510,7016700000.0,16169000000.0,8387000000.0,6164400000.0,8353900000.0,8133300000.0
2511,35.3,41.4,34.0,34.0,338160000000.0,40378000000.0
2512,1130300000.0,3436900000.0,6604300000.0,1598000000.0,3153300000.0,1342400000.0
2513,58.7,60.2,656190000000.0,51554000000.0,57070000000.0,125630000000.0
2514,65820000000.0,136840000000.0,179340000000.0,60550000000.0,107220000000.0,73721000000.0
